M,C,d,L,R,T,N
0.541,17.071,0.441,97.198,1.796,2025-01-13 21:07:05,19.0
0.543,16.961,0.361,97.221,1.757,2025-01-13 21:07:05,19.0
0.537,16.902,0.521,96.999,1.918,2025-01-13 21:07:05,19.0
0.542,16.927,0.476,97.03,1.85,2025-01-13 21:07:05,19.0
0.535,17.005,0.574,96.829,1.747,2025-01-13 21:07:05,19.0
0.551,16.974,0.479,96.851,1.854,2025-01-13 21:07:05,19.0
0.534,16.886,0.455,97.21,1.768,2025-01-13 21:07:05,19.0
0.529,16.93,0.396,97.012,1.758,2025-01-13 21:07:05,19.0
0.539,16.921,0.676,97.101,1.717,2025-01-13 21:07:05,19.0
0.535,16.952,0.504,96.952,1.813,2025-01-13 21:07:05,19.0
0.528,16.983,0.42,97.149,1.741,2025-01-13 21:07:05,19.0
0.541,16.99,0.574,97.093,1.893,2025-01-13 21:07:05,19.0
0.541,17.043,0.494,96.971,1.866,2025-01-13 21:07:05,19.0
0.537,17.037,0.7,97.202,1.777,2025-01-14 11:29:22,20.0
0.538,17.034,0.616,97.017,1.888,2025-01-14 11:29:22,20.0
0.54,17.144,0.465,97.086,1.754,2025-01-14 11:29:22,20.0
0.559,17.012,0.542,97.277,1.854,2025-01-14 11:29:22,20.0
0.524,17.112,0.535,96.895,1.669,2025-01-14 11:29:22,20.0
0.531,17.075,0.585,97.049,1.861,2025-01-14 11:29:22,20.0
0.535,17.021,0.633,97.115,1.737,2025-01-14 11:29:22,20.0
0.539,17.002,0.501,97.256,1.827,2025-01-14 11:29:22,20.0
0.522,16.974,0.773,97.232,1.668,2025-01-14 11:29:22,20.0
0.542,17.024,0.735,96.795,1.75,2025-01-14 11:29:22,20.0
0.519,16.864,0.574,97.391,1.731,2025-01-14 11:29:22,20.0
0.521,16.917,0.675,97.231,1.735,2025-01-14 11:29:22,20.0
0.519,17.053,0.525,97.189,1.75,2025-01-14 11:29:22,20.0
0.497,16.889,0.63,97.318,1.597,2025-01-14 11:29:22,20.0
0.523,17.062,0.668,97.288,1.675,2025-01-14 11:29:22,20.0
0.527,17.075,0.518,97.009,1.818,2025-01-14 11:29:22,20.0
0.53,17.027,0.56,97.029,1.665,2025-01-14 11:29:22,20.0
0.524,17.005,0.63,96.755,1.791,2025-01-14 11:29:22,20.0
0.526,17.024,0.577,96.915,1.704,2025-01-14 12:54:27,21.0
0.524,17.009,0.346,96.91,1.81,2025-01-14 12:54:27,21.0
0.521,16.99,0.427,97.127,1.664,2025-01-14 12:54:27,21.0
0.521,17.015,0.487,97.065,1.825,2025-01-14 12:54:27,21.0
0.535,17.021,0.399,97.179,1.815,2025-01-14 12:54:27,21.0
0.528,16.943,0.577,97.378,1.766,2025-01-14 12:54:27,21.0
0.548,17.027,0.612,96.979,1.797,2025-01-14 12:54:27,21.0
0.528,16.983,0.658,97.086,1.736,2025-01-14 12:54:27,21.0
0.539,17.027,0.511,97.083,1.749,2025-01-14 12:54:27,21.0
0.532,17.065,0.591,97.227,1.831,2025-01-14 12:54:27,21.0
0.542,17.131,0.578,96.971,1.848,2025-01-14 12:54:27,21.0
0.514,16.949,0.581,97.165,1.672,2025-01-14 12:54:27,21.0
0.544,17.15,0.613,97.107,1.691,2025-01-14 12:54:27,21.0
0.523,17.068,0.434,96.998,1.657,2025-01-14 12:54:27,21.0
0.522,17.002,0.595,97.247,1.79,2025-01-14 12:54:27,21.0
0.525,17.034,0.588,97.143,1.756,2025-01-14 12:54:27,21.0
0.547,17.062,0.5,97.155,1.789,2025-01-14 12:54:27,21.0
0.531,17.131,0.651,96.783,1.669,2025-01-14 12:54:27,21.0
0.514,17.009,0.724,97.19,1.765,2025-01-14 12:54:27,21.0
0.535,17.068,0.56,96.796,1.792,2025-01-14 12:54:27,21.0
0.55,16.845,0.668,96.848,1.946,2025-01-14 19:14:36,22.0
0.541,16.911,0.43,96.972,1.834,2025-01-14 19:14:36,22.0
0.539,17.053,0.29,96.826,1.827,2025-01-14 19:14:36,22.0
0.512,16.924,0.606,97.115,1.614,2025-01-14 19:14:36,22.0
0.535,16.899,0.668,96.897,1.778,2025-01-14 19:14:36,22.0
0.538,16.914,0.606,97.268,1.828,2025-01-14 19:14:36,22.0
0.52,16.902,0.595,97.086,1.728,2025-01-14 19:14:36,22.0
0.539,16.883,0.616,96.894,1.897,2025-01-14 19:14:36,22.0
0.544,16.958,0.336,97.191,1.827,2025-01-14 19:14:36,22.0
0.52,16.873,0.444,97.136,1.703,2025-01-14 19:14:36,22.0
0.518,16.905,0.62,96.786,1.687,2025-01-14 19:14:36,22.0
0.533,16.961,0.616,97.03,1.793,2025-01-14 19:14:36,22.0
0.541,16.87,0.535,97.096,1.803,2025-01-14 19:14:36,22.0
0.521,16.927,0.578,97.191,1.751,2025-01-14 19:14:36,22.0
0.553,16.933,0.511,96.871,1.879,2025-01-14 19:14:36,22.0
0.537,16.917,0.612,97.201,1.828,2025-01-14 19:14:36,22.0
0.512,16.914,0.556,97.205,1.691,2025-01-14 19:14:36,22.0
0.534,16.873,0.672,97.007,1.891,2025-01-14 19:14:36,22.0
0.521,16.823,0.686,97.079,1.76,2025-01-14 19:14:36,22.0
0.54,16.958,0.364,97.13,1.781,2025-01-15 11:37:03,23.0
0.534,17.109,0.466,97.119,1.816,2025-01-15 11:37:03,23.0
0.517,16.87,0.641,97.214,1.704,2025-01-15 11:37:03,23.0
0.514,17.037,0.504,97.099,1.705,2025-01-15 11:37:03,23.0
0.533,17.1,0.584,97.21,1.775,2025-01-15 11:37:03,23.0
0.527,16.98,0.392,97.09,1.825,2025-01-15 11:37:03,23.0
0.515,16.836,0.462,97.148,1.802,2025-01-15 11:37:03,23.0
0.532,17.015,0.483,96.865,1.736,2025-01-15 11:37:03,23.0
0.516,17.04,0.504,97.174,1.755,2025-01-15 11:37:03,23.0
0.559,17.081,0.553,96.75,1.863,2025-01-15 11:37:03,23.0
0.542,16.971,0.588,96.928,1.9,2025-01-15 11:37:03,23.0
0.553,17.031,0.487,96.871,1.892,2025-01-15 11:37:03,23.0
0.537,16.958,0.518,97.03,1.724,2025-01-15 11:37:03,23.0
0.53,17.084,0.644,96.833,1.725,2025-01-15 11:37:03,23.0
0.531,17.04,0.581,97.07,1.868,2025-01-15 11:37:03,23.0
0.517,17.106,0.399,96.96,1.736,2025-01-15 11:37:03,23.0
0.538,16.977,0.609,96.877,1.802,2025-01-15 11:37:03,23.0
0.525,17.059,0.553,96.904,1.803,2025-01-15 11:37:03,23.0
0.542,17.097,0.56,96.875,1.895,2025-01-15 11:37:03,23.0
0.54,17.181,0.707,97.079,1.776,2025-01-15 11:37:03,23.0
0.535,16.99,0.462,97.063,1.71,2025-01-15 13:07:09,24.0
0.55,17.159,0.504,96.867,1.824,2025-01-15 13:07:09,24.0
0.55,17.169,0.487,96.935,1.865,2025-01-15 13:07:09,24.0
0.54,17.065,0.574,96.847,1.817,2025-01-15 13:07:09,24.0
0.536,17.037,0.487,97.048,1.833,2025-01-15 13:07:09,24.0
0.536,17.037,0.434,97.085,1.787,2025-01-15 13:07:09,24.0
0.53,17.128,0.742,96.911,1.71,2025-01-15 13:07:09,24.0
0.55,17.084,0.266,97.096,1.76,2025-01-15 13:07:09,24.0
0.529,17.163,0.473,97.125,1.72,2025-01-15 13:07:09,24.0
0.53,16.999,0.564,97.078,1.831,2025-01-15 13:07:09,24.0
0.522,17.015,0.504,96.851,1.692,2025-01-15 13:07:09,24.0
0.51,17.005,0.591,97.013,1.647,2025-01-15 13:07:09,24.0
0.544,17.031,0.595,96.913,1.828,2025-01-15 13:07:09,24.0
0.552,17.141,0.438,96.988,1.846,2025-01-15 13:07:09,24.0
0.532,17.027,0.543,97.101,1.744,2025-01-15 13:07:09,24.0
0.54,17.125,0.472,97.029,1.77,2025-01-15 13:07:09,24.0
0.527,17.09,0.469,96.684,1.804,2025-01-15 13:07:09,24.0
0.532,17.09,0.542,96.766,1.751,2025-01-15 13:07:09,24.0
0.507,17.005,0.476,97.055,1.639,2025-01-15 13:07:09,24.0
0.532,17.112,0.581,96.8,1.788,2025-01-16 09:24:13,25.0
0.522,17.081,0.616,97.109,1.808,2025-01-16 09:24:13,25.0
0.542,17.005,0.49,96.852,1.83,2025-01-16 09:24:13,25.0
0.52,17.012,0.441,97.202,1.771,2025-01-16 09:24:13,25.0
0.531,17.103,0.458,96.904,1.773,2025-01-16 09:24:13,25.0
0.511,16.895,0.479,97.117,1.748,2025-01-16 09:24:13,25.0
0.524,17.071,0.588,97.128,1.729,2025-01-16 09:24:13,25.0
0.519,17.015,0.388,97.17,1.718,2025-01-16 09:24:13,25.0
0.522,16.999,0.5,97.097,1.756,2025-01-16 09:24:13,25.0
0.54,17.106,0.374,97.198,1.781,2025-01-16 09:24:13,25.0
0.518,16.977,0.472,97.072,1.689,2025-01-16 09:24:13,25.0
0.526,17.024,0.539,97.057,1.764,2025-01-16 09:24:13,25.0
0.543,17.1,0.627,96.793,1.876,2025-01-16 09:24:13,25.0
0.529,17.056,0.556,97.121,1.785,2025-01-16 09:24:13,25.0
0.567,17.068,0.619,96.85,1.949,2025-01-16 09:24:13,25.0
0.516,17.018,0.473,96.929,1.661,2025-01-16 09:24:13,25.0
0.529,17.084,0.423,96.695,1.644,2025-01-16 09:24:13,25.0
0.535,17.194,0.539,96.846,1.841,2025-01-16 09:24:13,25.0
0.522,16.921,0.441,97.157,1.771,2025-01-16 09:24:13,25.0
0.55,16.983,0.466,97.219,1.987,2025-01-16 09:44:18,26.0
0.524,16.93,0.602,97.308,1.776,2025-01-16 09:44:18,26.0
0.53,16.977,0.606,97.311,1.719,2025-01-16 09:44:18,26.0
0.549,16.987,0.483,97.305,1.931,2025-01-16 09:44:18,26.0
0.525,16.955,0.455,97.044,1.744,2025-01-16 09:44:18,26.0
0.544,17.075,0.423,96.997,1.853,2025-01-16 09:44:18,26.0
0.537,16.955,0.543,96.785,1.878,2025-01-16 09:44:18,26.0
0.529,16.99,0.529,97.192,1.817,2025-01-16 09:44:18,26.0
0.558,17.027,0.483,97.228,1.962,2025-01-16 09:44:18,26.0
0.538,17.134,0.466,97.009,1.874,2025-01-16 09:44:18,26.0
0.514,17.002,0.399,96.722,1.701,2025-01-16 09:44:18,26.0
0.529,16.87,0.479,97.251,1.841,2025-01-16 09:44:18,26.0
0.539,16.899,0.469,96.855,1.906,2025-01-16 09:44:18,26.0
0.525,16.977,0.396,97.321,1.834,2025-01-16 09:44:18,26.0
0.535,16.845,0.62,97.105,1.726,2025-01-16 09:44:18,26.0
0.536,17.018,0.56,96.946,1.874,2025-01-16 09:44:18,26.0
0.55,17.081,0.599,96.92,1.892,2025-01-16 09:44:18,26.0
0.528,16.927,0.529,97.107,1.787,2025-01-16 09:44:18,26.0
0.526,16.961,0.444,97.129,1.665,2025-01-16 09:44:18,26.0
0.546,17.031,0.648,96.993,1.884,2025-01-16 11:49:29,27.0
0.535,16.958,0.546,97.096,1.767,2025-01-16 11:49:29,27.0
0.532,17.137,0.651,97.11,1.772,2025-01-16 11:49:29,27.0
0.54,16.949,0.458,97.254,1.717,2025-01-16 11:49:29,27.0
0.535,16.983,0.515,97.217,1.829,2025-01-16 11:49:29,27.0
0.535,17.112,0.378,97.169,1.627,2025-01-16 11:49:29,27.0
0.519,17.122,0.564,96.823,1.721,2025-01-16 11:49:29,27.0
0.538,17.056,0.581,97.103,1.862,2025-01-16 11:49:29,27.0
0.526,17.012,0.563,97.044,1.796,2025-01-16 11:49:29,27.0
0.525,16.936,0.651,97.15,1.772,2025-01-16 11:49:29,27.0
0.529,17.071,0.465,96.98,1.871,2025-01-16 11:49:29,27.0
0.527,17.093,0.56,96.913,1.759,2025-01-16 11:49:29,27.0
0.536,17.037,0.69,96.824,1.849,2025-01-16 11:49:29,27.0
0.542,17.031,0.473,96.847,1.83,2025-01-16 11:49:29,27.0
0.516,16.968,0.571,97.017,1.754,2025-01-16 11:49:29,27.0
0.556,17.04,0.616,96.88,1.731,2025-01-16 11:49:29,27.0
0.519,17.049,0.532,97.111,1.805,2025-01-16 11:49:29,27.0
0.506,17.018,0.462,97.099,1.759,2025-01-16 11:49:29,27.0
0.527,17.046,0.487,97.123,1.827,2025-01-16 11:49:29,27.0
0.519,17.043,0.567,97.053,1.697,2025-01-16 11:49:29,27.0
0.535,17.15,0.389,97.14,1.762,2025-01-16 13:04:37,28.0
0.53,17.043,0.483,97.111,1.666,2025-01-16 13:04:37,28.0
0.543,17.021,0.728,97.214,1.863,2025-01-16 13:04:37,28.0
0.516,17.1,0.476,96.895,1.735,2025-01-16 13:04:37,28.0
0.528,17.115,0.497,97.192,1.744,2025-01-16 13:04:37,28.0
0.523,17.043,0.55,97.093,1.744,2025-01-16 13:04:37,28.0
0.511,16.961,0.55,97.147,1.605,2025-01-16 13:04:37,28.0
0.564,17.178,0.525,96.979,1.879,2025-01-16 13:04:37,28.0
0.539,17.018,0.752,96.849,1.838,2025-01-16 13:04:37,28.0
0.558,17.049,0.602,96.942,1.964,2025-01-16 13:04:37,28.0
0.519,17.087,0.441,96.909,1.7,2025-01-16 13:04:37,28.0
0.521,17.002,0.42,97.201,1.751,2025-01-16 13:04:37,28.0
0.545,17.172,0.672,97.013,1.739,2025-01-16 13:04:37,28.0
0.533,16.949,0.623,97.135,1.769,2025-01-16 13:04:37,28.0
0.538,16.977,0.612,97.215,1.826,2025-01-16 13:04:37,28.0
0.525,17.009,0.655,96.961,1.744,2025-01-16 13:04:37,28.0
0.526,17.037,0.319,96.855,1.708,2025-01-16 13:04:37,28.0
0.539,17.166,0.507,97.186,1.872,2025-01-16 13:04:37,28.0
0.51,16.939,0.644,97.133,1.718,2025-01-16 13:04:37,28.0
0.537,16.996,0.479,97.275,1.801,2025-01-16 19:39:54,29.0
0.555,17.024,0.602,96.895,1.832,2025-01-16 19:39:54,29.0
0.553,17.015,0.665,96.866,1.87,2025-01-16 19:39:54,29.0
0.543,16.943,0.543,96.942,1.804,2025-01-16 19:39:54,29.0
0.54,16.993,0.651,96.915,1.835,2025-01-16 19:39:54,29.0
0.547,16.965,0.556,96.985,1.874,2025-01-16 19:39:54,29.0
0.539,16.965,0.427,97.313,1.871,2025-01-16 19:39:54,29.0
0.527,16.833,0.648,97.382,1.746,2025-01-16 19:39:54,29.0
0.533,17.005,0.609,97.118,1.742,2025-01-16 19:39:54,29.0
0.528,16.867,0.584,96.8,1.837,2025-01-16 19:39:54,29.0
0.533,16.939,0.588,96.945,1.769,2025-01-16 19:39:54,29.0
0.518,16.924,0.42,97.107,1.749,2025-01-16 19:39:54,29.0
0.518,16.974,0.511,96.873,1.735,2025-01-16 19:39:54,29.0
0.506,16.842,0.381,97.354,1.657,2025-01-16 19:39:54,29.0
0.528,16.902,0.63,97.199,1.762,2025-01-16 19:39:54,29.0
0.524,16.905,0.504,97.138,1.831,2025-01-16 19:39:54,29.0
0.526,17.015,0.402,97.4,1.791,2025-01-16 19:39:54,29.0
0.527,16.921,0.357,97.201,1.758,2025-01-16 19:39:54,29.0
0.535,16.917,0.529,97.279,1.831,2025-01-16 19:39:54,29.0
0.524,16.971,0.588,96.849,1.779,2025-01-16 21:04:59,30.0
0.533,17.021,0.581,96.885,1.75,2025-01-16 21:04:59,30.0
0.539,17.04,0.623,97.129,1.754,2025-01-16 21:04:59,30.0
0.54,16.993,0.556,97.095,1.895,2025-01-16 21:04:59,30.0
0.548,17.002,0.479,96.953,1.819,2025-01-16 21:04:59,30.0
0.541,17.024,0.654,97.133,1.825,2025-01-16 21:04:59,30.0
0.537,16.902,0.564,97.149,1.741,2025-01-16 21:04:59,30.0
0.542,17.087,0.455,96.842,1.812,2025-01-16 21:04:59,30.0
0.534,17.015,0.305,97.283,1.676,2025-01-16 21:04:59,30.0
0.528,17.002,0.571,96.878,1.79,2025-01-16 21:04:59,30.0
0.522,17.04,0.668,97.18,1.759,2025-01-16 21:04:59,30.0
0.529,16.886,0.546,96.91,1.739,2025-01-16 21:04:59,30.0
0.522,16.943,0.553,96.956,1.665,2025-01-16 21:04:59,30.0
0.526,16.958,0.585,97.281,1.692,2025-01-16 21:04:59,30.0
0.526,17.012,0.473,97.258,1.725,2025-01-16 21:04:59,30.0
0.513,16.955,0.64,97.275,1.756,2025-01-16 21:04:59,30.0
0.534,16.943,0.591,97.128,1.788,2025-01-16 21:04:59,30.0
0.541,16.958,0.406,97.406,1.794,2025-01-16 21:04:59,30.0
0.539,16.971,0.469,97.158,1.664,2025-01-16 21:04:59,30.0
0.524,17.043,0.549,97.132,1.814,2025-01-17 11:32:16,31.0
0.532,17.137,0.49,97.176,1.701,2025-01-17 11:32:16,31.0
0.526,17.097,0.465,97.171,1.775,2025-01-17 11:32:16,31.0
0.518,17.034,0.595,97.053,1.767,2025-01-17 11:32:16,31.0
0.52,17.005,0.665,97.276,1.631,2025-01-17 11:32:16,31.0
0.554,17.068,0.606,96.95,1.807,2025-01-17 11:32:16,31.0
0.514,17.043,0.532,97.094,1.651,2025-01-17 11:32:16,31.0
0.529,17.015,0.515,97.225,1.763,2025-01-17 11:32:16,31.0
0.511,17.043,0.675,96.876,1.604,2025-01-17 11:32:16,31.0
0.524,17.071,0.557,97.12,1.757,2025-01-17 11:32:16,31.0
0.531,17.191,0.644,96.991,1.728,2025-01-17 11:32:16,31.0
0.536,17.115,0.637,97.106,1.752,2025-01-17 11:32:16,31.0
0.523,17.109,0.721,96.986,1.749,2025-01-17 11:32:16,31.0
0.541,17.093,0.479,97.137,1.789,2025-01-17 11:32:16,31.0
0.51,17.021,0.361,96.961,1.725,2025-01-17 11:32:16,31.0
0.531,17.075,0.455,97.104,1.679,2025-01-17 11:32:16,31.0
0.544,17.097,0.588,97.052,1.811,2025-01-17 11:32:16,31.0
0.508,17.068,0.476,96.85,1.68,2025-01-17 11:32:16,31.0
0.52,17.024,0.697,96.976,1.711,2025-01-17 12:57:20,32.0
0.535,16.983,0.556,97.135,1.763,2025-01-17 12:57:20,32.0
0.513,17.062,0.402,97.231,1.676,2025-01-17 12:57:20,32.0
0.548,17.043,0.609,97.008,1.868,2025-01-17 12:57:20,32.0
0.53,16.949,0.518,97.155,1.717,2025-01-17 12:57:20,32.0
0.522,17.1,0.612,97.119,1.666,2025-01-17 12:57:20,32.0
0.522,17.056,0.62,96.879,1.707,2025-01-17 12:57:20,32.0
0.516,17.031,0.539,97.0,1.663,2025-01-17 12:57:20,32.0
0.533,17.046,0.479,97.064,1.79,2025-01-17 12:57:20,32.0
0.529,16.999,0.623,96.893,1.726,2025-01-17 12:57:20,32.0
0.547,17.065,0.564,96.907,1.854,2025-01-17 12:57:20,32.0
0.532,16.971,0.525,96.99,1.792,2025-01-17 12:57:20,32.0
0.512,16.999,0.322,97.271,1.642,2025-01-17 12:57:20,32.0
0.528,17.043,0.627,97.219,1.869,2025-01-17 12:57:20,32.0
0.504,16.823,0.479,96.814,1.753,2025-01-17 12:57:20,32.0
0.541,17.031,0.675,96.99,1.879,2025-01-17 12:57:20,32.0
0.515,17.018,0.501,97.232,1.676,2025-01-17 12:57:20,32.0
0.538,17.053,0.497,96.88,1.843,2025-01-17 12:57:20,32.0
0.527,16.983,0.469,96.933,1.758,2025-01-17 12:57:20,32.0
0.53,16.993,0.679,97.32,1.708,2025-01-17 12:57:20,32.0
0.524,17.043,0.553,97.19,1.585,2025-01-17 19:52:33,33.0
0.523,17.131,0.581,96.868,1.737,2025-01-17 19:52:33,33.0
0.506,17.037,0.598,97.03,1.691,2025-01-17 19:52:33,33.0
0.53,17.009,0.648,97.349,1.7,2025-01-17 19:52:33,33.0
0.519,16.996,0.616,96.922,1.73,2025-01-17 19:52:33,33.0
0.532,17.112,0.64,97.088,1.747,2025-01-17 19:52:33,33.0
0.521,17.071,0.49,96.982,1.689,2025-01-17 19:52:33,33.0
0.539,17.015,0.441,97.332,1.739,2025-01-17 19:52:33,33.0
0.518,17.002,0.28,96.949,1.645,2025-01-17 19:52:33,33.0
0.529,17.141,0.609,97.186,1.684,2025-01-17 19:52:33,33.0
0.529,17.027,0.683,96.829,1.714,2025-01-17 19:52:33,33.0
0.527,17.049,0.585,97.106,1.773,2025-01-17 19:52:33,33.0
0.534,17.018,0.535,96.881,1.805,2025-01-17 19:52:33,33.0
0.518,17.049,0.529,97.306,1.625,2025-01-17 19:52:33,33.0
0.517,17.084,0.508,97.026,1.705,2025-01-17 19:52:33,33.0
0.524,17.131,0.56,97.18,1.577,2025-01-17 19:52:33,33.0
0.538,17.078,0.431,97.287,1.801,2025-01-17 19:52:33,33.0
0.531,17.024,0.644,97.259,1.751,2025-01-17 19:52:33,33.0
0.531,17.043,0.448,97.246,1.745,2025-01-17 19:52:33,33.0
0.527,17.075,0.588,96.906,1.665,2025-01-17 19:52:33,33.0
0.554,17.031,0.542,97.332,1.818,2025-01-17 21:12:38,34.0
0.518,17.009,0.483,96.944,1.712,2025-01-17 21:12:38,34.0
0.525,16.939,0.511,96.978,1.756,2025-01-17 21:12:38,34.0
0.536,17.053,0.571,96.873,1.744,2025-01-17 21:12:38,34.0
0.515,17.049,0.431,97.312,1.595,2025-01-17 21:12:38,34.0
0.533,16.98,0.581,96.896,1.811,2025-01-17 21:12:38,34.0
0.523,17.034,0.431,97.02,1.803,2025-01-17 21:12:38,34.0
0.546,17.115,0.465,97.22,1.773,2025-01-17 21:12:38,34.0
0.544,17.093,0.532,96.891,1.85,2025-01-17 21:12:38,34.0
0.514,16.996,0.571,97.101,1.721,2025-01-17 21:12:38,34.0
0.514,16.98,0.49,97.082,1.72,2025-01-17 21:12:38,34.0
0.541,16.996,0.438,97.22,1.803,2025-01-17 21:12:38,34.0
0.527,17.018,0.521,96.862,1.724,2025-01-17 21:12:38,34.0
0.537,17.059,0.542,96.858,1.828,2025-01-17 21:12:38,34.0
0.549,17.156,0.508,97.049,1.717,2025-01-17 21:12:38,34.0
0.507,16.924,0.508,97.132,1.607,2025-01-17 21:12:38,34.0
0.532,17.062,0.529,96.828,1.836,2025-01-17 21:12:38,34.0
0.545,16.99,0.543,97.191,1.807,2025-01-17 21:12:38,34.0
0.542,17.053,0.455,97.146,1.806,2025-01-17 21:12:38,34.0
0.537,17.075,0.329,97.374,1.819,2025-01-17 21:12:38,34.0
0.506,16.961,0.396,97.326,1.736,2025-01-18 11:13:24,35.0
0.545,17.1,0.623,97.096,1.749,2025-01-18 11:13:24,35.0
0.534,17.018,0.294,97.191,1.669,2025-01-18 11:13:24,35.0
0.52,17.002,0.455,97.24,1.778,2025-01-18 11:13:24,35.0
0.531,17.005,0.798,97.01,1.837,2025-01-18 11:13:24,35.0
0.53,17.068,0.399,97.189,1.714,2025-01-18 11:13:24,35.0
0.524,16.996,0.588,97.453,1.803,2025-01-18 11:13:24,35.0
0.551,17.075,0.427,97.41,1.842,2025-01-18 11:13:24,35.0
0.553,17.134,0.35,97.157,1.806,2025-01-18 11:13:24,35.0
0.534,16.996,0.693,96.826,1.717,2025-01-18 11:13:24,35.0
0.537,17.053,0.525,97.225,1.784,2025-01-18 11:13:24,35.0
0.536,17.087,0.508,97.169,1.791,2025-01-18 11:13:24,35.0
0.541,17.009,0.613,97.126,1.759,2025-01-18 11:13:24,35.0
0.521,16.908,0.641,97.247,1.694,2025-01-18 11:13:24,35.0
0.533,17.049,0.602,97.308,1.683,2025-01-18 11:13:24,35.0
0.538,16.993,0.644,97.005,1.809,2025-01-18 11:13:24,35.0
0.537,17.018,0.543,97.026,1.92,2025-01-18 11:13:24,35.0
0.548,17.002,0.658,97.084,1.78,2025-01-18 11:13:24,35.0
0.526,16.933,0.455,96.944,1.746,2025-01-18 12:53:27,36.0
0.523,16.996,0.749,96.871,1.703,2025-01-18 12:53:27,36.0
0.522,17.037,0.644,97.185,1.78,2025-01-18 12:53:27,36.0
0.529,17.065,0.497,97.138,1.797,2025-01-18 12:53:27,36.0
0.555,17.106,0.423,97.182,1.824,2025-01-18 12:53:27,36.0
0.53,16.921,0.476,97.396,1.718,2025-01-18 12:53:27,36.0
0.528,16.927,0.322,97.224,1.797,2025-01-18 12:53:27,36.0
0.542,16.987,0.378,97.095,1.874,2025-01-18 12:53:27,36.0
0.527,16.98,0.35,97.184,1.763,2025-01-18 12:53:27,36.0
0.539,17.012,0.511,96.989,1.654,2025-01-18 12:53:27,36.0
0.545,17.049,0.479,97.153,1.771,2025-01-18 12:53:27,36.0
0.529,17.024,0.441,97.308,1.782,2025-01-18 12:53:27,36.0
0.532,16.886,0.644,97.019,1.768,2025-01-18 12:53:27,36.0
0.557,17.075,0.525,97.246,1.827,2025-01-18 12:53:27,36.0
0.533,17.15,0.311,96.89,1.76,2025-01-18 12:53:27,36.0
0.533,16.924,0.497,96.947,1.778,2025-01-18 12:53:27,36.0
0.523,16.845,0.588,96.88,1.729,2025-01-18 12:53:27,36.0
0.517,16.977,0.612,97.037,1.711,2025-01-18 12:53:27,36.0
0.518,17.097,0.487,97.179,1.673,2025-01-18 12:53:27,36.0
0.531,17.084,0.56,96.962,1.781,2025-01-18 12:53:27,36.0
0.537,17.097,0.539,97.36,1.795,2025-01-18 18:33:32,37.0
0.524,16.936,0.707,97.029,1.774,2025-01-18 18:33:32,37.0
0.546,17.081,0.651,97.223,1.852,2025-01-18 18:33:32,37.0
0.529,17.027,0.704,96.909,1.769,2025-01-18 18:33:32,37.0
0.518,17.068,0.55,97.418,1.653,2025-01-18 18:33:32,37.0
0.532,17.021,0.588,96.957,1.755,2025-01-18 18:33:32,37.0
0.525,17.046,0.571,97.098,1.758,2025-01-18 18:33:32,37.0
0.518,16.943,0.525,97.152,1.816,2025-01-18 18:33:32,37.0
0.531,17.147,0.584,96.928,1.664,2025-01-18 18:33:32,37.0
0.52,16.914,0.336,96.938,1.699,2025-01-18 18:33:32,37.0
0.544,17.1,0.42,97.365,1.764,2025-01-18 18:33:32,37.0
0.536,16.99,0.669,97.298,1.81,2025-01-18 18:33:32,37.0
0.53,17.09,0.697,96.981,1.739,2025-01-18 18:33:32,37.0
0.531,17.018,0.739,96.994,1.74,2025-01-18 18:33:32,37.0
0.525,17.021,0.63,96.89,1.891,2025-01-18 18:33:32,37.0
0.533,17.037,0.542,97.12,1.781,2025-01-18 18:33:32,37.0
0.543,17.043,0.574,96.908,1.777,2025-01-18 18:33:32,37.0
0.55,17.203,0.546,96.971,1.789,2025-01-18 18:33:32,37.0
0.523,17.009,0.714,97.217,1.563,2025-01-18 18:33:32,37.0
0.548,16.974,0.658,97.368,1.848,2025-01-18 21:03:39,38.0
0.535,17.097,0.637,97.308,1.741,2025-01-18 21:03:39,38.0
0.531,17.059,0.728,97.197,1.671,2025-01-18 21:03:39,38.0
0.535,17.053,0.56,97.369,1.774,2025-01-18 21:03:39,38.0
0.541,16.936,0.564,97.335,1.757,2025-01-18 21:03:39,38.0
0.531,17.093,0.627,96.936,1.741,2025-01-18 21:03:39,38.0
0.546,17.087,0.441,97.207,1.866,2025-01-18 21:03:39,38.0
0.549,17.062,0.777,96.959,1.821,2025-01-18 21:03:39,38.0
0.544,16.939,0.375,97.374,1.85,2025-01-18 21:03:39,38.0
0.541,17.015,0.55,97.203,1.775,2025-01-18 21:03:39,38.0
0.548,17.034,0.518,96.898,1.715,2025-01-18 21:03:39,38.0
0.527,17.087,0.588,97.1,1.673,2025-01-18 21:03:39,38.0
0.541,17.1,0.676,97.2,1.859,2025-01-18 21:03:39,38.0
0.519,17.009,0.574,97.274,1.674,2025-01-18 21:03:39,38.0
0.545,17.009,0.637,96.948,1.828,2025-01-18 21:03:39,38.0
0.529,17.093,0.546,97.222,1.792,2025-01-18 21:03:39,38.0
0.512,17.109,0.571,96.928,1.723,2025-01-18 21:03:39,38.0
0.53,17.09,0.578,96.93,1.749,2025-01-18 21:03:39,38.0
0.536,17.156,0.458,97.141,1.739,2025-01-18 21:03:39,38.0
